Time Pu238 Pu239 Pu240 Pu241 Pu242
157.83333333333334 1.70346602472 41.7911595895 26.416939689 16.8148761116 11.7651245221 
162.33333333333334 1.70753763522 41.8686483378 26.3870492865 16.7830140363 11.7435034608 
166.83333333333334 1.7242458529 41.8681653926 26.3705293802 16.7754453452 11.7519528152 
171.33333333333334 1.73847124435 41.8666053304 26.354862101 16.7685016015 11.7625793133 
175.83333333333334 1.74434199557 41.8638690797 26.3437402247 16.7644965273 11.7751886272 
180.33333333333334 1.75933343807 41.8629591573 26.3283875533 16.7572724468 11.7843404357 
184.83333333333334 1.77200835072 41.8617753348 26.315014266 16.7511054179 11.7929817233 
189.33333333333334 1.78567246783 41.860449626 26.3009341055 16.7443988401 11.8020880345 
193.83333333333334 1.79478024329 41.8588865013 26.2895479284 16.7393463088 11.8115733676 
198.33333333333334 1.80600253327 41.8576692511 26.2774636603 16.7336071307 11.8200021612 
202.83333333333334 1.81611194658 41.8567824156 26.2661220951 16.7281895883 11.8281513083 
207.33333333333334 1.82611398339 41.8576469695 26.2549459497 16.7225339186 11.8347854857 
211.83333333333334 1.83579074522 41.8585397142 26.2446434428 16.7172657486 11.8403766691 
216.33333333333334 1.84349857358 41.85895159 26.2348506044 16.7123705184 11.8475748491 
220.83333333333334 1.85413283823 41.8595780779 26.224645111 16.7069605734 11.8525025569 
225.33333333333334 1.86304758306 41.8595741305 26.2149518703 16.7019431739 11.8589290925 
229.83333333333334 1.86851691474 41.8595360805 26.2072715155 16.6981733453 11.8654973589 
234.33333333333334 1.87758033317 41.859647062 26.197871341 16.693139067 11.8713483936 
238.83333333333334 1.88759238706 41.8600480191 26.1887147921 16.6880935007 11.8756584289 
243.33333333333334 1.89602441893 41.8597810421 26.1800468837 16.6834268287 11.8814004089 
247.83333333333334 1.90382026222 41.8596664971 26.172183607 16.6791865599 11.8863268651 
252.33333333333334 1.91062903573 41.8594991464 26.1645231763 16.6750609878 11.892007581 
256.8333333333333 1.91838636553 41.859321661 26.1570543761 16.6709490093 11.8964902539 
261.3333333333333 1.9263753334 41.8590119742 26.1493585122 16.666662765 11.901312588 
265.8333333333333 1.93183263243 41.8586617839 26.1431389376 16.6633171647 11.9062272814 
270.3333333333333 1.9390953619 41.8583838947 26.1360368526 16.6593246427 11.9108241307 
274.8333333333333 1.94529070225 41.8582297584 26.1298048431 16.6558355063 11.9149331983 
279.3333333333333 1.95234994878 41.8578918848 26.1231320124 16.6520341766 11.9191546005 
283.8333333333333 1.95839350868 41.8574326374 26.117294809 16.6487536313 11.9231072692 
288.3333333333333 1.96537899355 41.8572294079 26.1108874092 16.6450258314 11.9268993727 
292.8333333333333 1.96991605544 41.856886497 26.105878878 16.6422201674 11.9309101816 
297.3333333333333 1.97651424785 41.856496773 26.0999315946 16.6387550768 11.9345382698 
